"product_id","name","value"
"100420712","Країна виробник","EU"
"100420712","Об'єм, л","1000"
"100425940","COP","0"
"100425940","Робочій діапазон температур, С","0"
"100425940","EER","0"
"100425940","Тепловиробництво, Квт","3,8"
"100425940","Гарантія, м","36"
"100425940","Класс енергосбереження","0"
"100425940","Країна виробник","China"
"100425940","Холодовиробництво","3,5"
"100425940","Розмір внутр. блока, мм","837*302*189"
"100433451","COP","4"
"100433451","Фреон","R32"
"100433451","Робочій діапазон температур, С","От - 15 до + 46"
"100433451","Тепловиробництво, Квт","5,5"
"100433451","EER","7"
"100433451","Гарантія, м","36"
"100433451","Класс енергосбереження","SEER A++"
"100433451","Країна виробник","China"
"100433451","Холодовиробництво","5,2"
"100433451","Розмір внутр. блока, мм","973*319*218"
"000216867","Вага, кг","2,6"
"000216867","Холодопродуктивність, кВт","0"
"000216867","Теплопродуктивність, кВт","0"
"000216867","Розмір ( ширина, глибина, висота), мм","540*156*340"
"100433100","COP","4"
"100433100","Фреон","R32"
"100433100","Робочій діапазон температур, С","От - 15 до + 46"
"100433100","Тепловиробництво, Квт","7"
"100433100","EER","6,1"
"100433100","Гарантія, м","36"
"100433100","Класс енергосбереження","SEER A++"
"100433100","Країна виробник","Thailand"
"100433100","Холодовиробництво","6,5"
"100433100","Розмір внутр. блока, мм","1050*320*250"
"100422280","COP","4,34"
"100422280","Робочій діапазон температур, С","от -18 до +46"
"100422280","EER","4,02"
"100422280","Тепловиробництво, Квт","4,7"
"100422280","Гарантія, м","36"
"100422280","Класс енергосбереження","A"
"100422280","Країна виробник","Korea"
"100422280","Холодовиробництво","4,1"
"100422280","Розмір внутр. блока, мм","770*545*288"
"100433456","COP","4"
"100433456","Фреон","R32"
"100433456","Робочій діапазон температур, С","От - 23  до + 55"
"100433456","Тепловиробництво, Квт","4,1"
"100433456","EER","6,5"
"100433456","Гарантія, м","24"
"100433456","Класс енергосбереження","A++"
"100433456","Країна виробник","China"
"100433456","Холодовиробництво","3,51"
"100433456","Розмір внутр. блока, мм","700*450*200"
"100433109","COP","4"
"100433109","Фреон","R32"
"100433109","Робочій діапазон температур, С","От - 15 до + 46"
"100433109","Тепловиробництво, Квт","5,4"
"100433109","EER","6,3"
"100433109","Гарантія, м","36"
"100433109","Класс енергосбереження","SEER A++"
"100433109","Країна виробник","Thailand"
"100433109","Холодовиробництво","5"
"100433109","Розмір внутр. блока, мм","798*293*230"
"100433108","COP","4"
"100433108","Фреон","R32"
"100433108","Робочій діапазон температур, С","От - 15 до + 46"
"100433108","Тепловиробництво, Квт","2"
"100433108","EER","6,1"
"100433108","Гарантія, м","36"
"100433108","Класс енергосбереження","SEER A++"
"100433108","Країна виробник","Thailand"
"100433108","Холодовиробництво","1,5"
"100433108","Розмір внутр. блока, мм","293*798*230"
"100421715","COP","2,66"
"100421715","Фреон","R410"
"100421715","Робочій діапазон температур, С","От - 10 до + 43"
"100421715","Тепловиробництво, Квт","5,8"
"100421715","EER","2,53"
"100421715","Гарантія, м","36"
"100421715","Класс енергосбереження","E"
"100421715","Країна виробник","Korea"
"100421715","Холодовиробництво","5"
"100421715","Розмір внутр. блока, мм","880*450*260"
"100421716","COP","2,85"
